iid,round,position,order,pid,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
527,22,13,18,535,No,No,7.0,7.0,9.0,7.0,8.0,4.0,6.0,3.0,No,0.0
527,22,13,11,536,No,No,7.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,No,0.0
527,22,13,1,537,No,No,5.0,5.0,8.0,6.0,8.0,3.0,3.0,3.0,No,0.0
527,22,13,6,538,No,No,6.0,6.0,8.0,9.0,8.0,5.0,4.0,4.0,No,0.0
527,22,13,10,539,No,No,5.0,5.0,8.0,8.0,8.0,2.0,7.0,3.0,No,0.0
527,22,13,3,540,No,No,3.0,5.0,6.0,2.0,8.0,1.0,2.0,3.0,No,0.0
527,22,13,13,541,No,No,3.0,7.0,7.0,2.0,8.0,2.0,5.0,3.0,No,0.0
527,22,13,8,542,No,No,4.0,4.0,8.0,2.0,7.0,2.0,1.0,2.0,No,0.0
527,22,13,2,543,No,No,5.0,6.0,8.0,5.0,8.0,2.0,4.0,3.0,No,0.0
527,22,13,9,544,No,No,5.0,4.0,8.0,5.0,9.0,2.0,5.0,2.0,No,0.0
527,22,13,17,545,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
527,22,13,14,546,No,No,6.0,5.0,8.0,8.0,7.0,2.0,6.0,5.0,No,0.0
527,22,13,20,547,No,No,4.0,4.0,6.0,4.0,5.0,3.0,4.0,2.0,No,0.0
527,22,13,5,548,No,No,7.0,5.0,8.0,6.0,8.0,2.0,5.0,2.0,No,0.0
527,22,13,7,549,No,No,4.0,6.0,7.0,7.0,8.0,4.0,6.0,3.0,No,0.0
527,22,13,16,550,No,No,4.0,4.0,5.0,4.0,7.0,2.0,4.0,3.0,No,0.0
527,22,13,15,551,No,No,7.0,7.0,8.0,8.0,8.0,4.0,8.0,3.0,Yes,0.0
527,22,13,4,552,No,No,6.0,3.0,7.0,3.0,7.0,2.0,2.0,2.0,No,0.0
528,22,19,6,531,No,No,1.0,5.0,8.0,1.0,8.0,1.0,1.0,1.0,No,2.0
528,22,19,3,532,No,No,1.0,5.0,8.0,1.0,9.0,1.0,1.0,1.0,No,2.0
528,22,19,18,533,No,No,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,No,2.0
528,22,19,5,534,No,No,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,No,2.0
528,22,19,2,535,No,No,2.0,2.0,7.0,1.0,8.0,1.0,1.0,1.0,No,2.0
528,22,19,17,536,No,No,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,No,2.0
528,22,19,7,537,No,No,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,No,2.0
528,22,19,12,538,No,No,2.0,4.0,3.0,6.0,1.0,2.0,2.0,2.0,No,2.0
528,22,19,16,539,No,No,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,No,2.0
528,22,19,9,540,No,No,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,No,2.0
528,22,19,19,541,No,No,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,No,2.0
528,22,19,14,542,No,No,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,No,2.0
528,22,19,8,543,No,No,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,No,2.0
528,22,19,15,544,No,No,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,No,2.0
528,22,19,1,545,No,No,1.0,5.0,5.0,4.0,5.0,3.0,3.0,1.0,No,2.0
528,22,19,20,546,No,No,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,No,2.0
528,22,19,4,547,No,No,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,No,2.0
528,22,19,11,548,No,No,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,No,2.0
528,22,19,13,549,No,No,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,No,2.0
528,22,19,22,550,No,No,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,No,2.0
528,22,19,21,551,No,Yes,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,Yes,2.0
528,22,19,10,552,No,No,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,No,2.0
529,22,3,12,531,No,Yes,4.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,No,4.0
529,22,3,9,532,Yes,Yes,5.0,7.0,5.0,4.0,5.0,4.0,6.0,7.0,No,4.0
529,22,3,2,533,No,No,7.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,No,4.0
529,22,3,11,534,Yes,Yes,4.0,6.0,4.0,5.0,4.0,NA,5.0,5.0,No,4.0
529,22,3,8,535,No,Yes,6.0,5.0,5.0,5.0,NA,NA,5.0,5.0,No,4.0
529,22,3,1,536,No,No,5.0,4.0,6.0,6.0,5.0,4.0,4.0,5.0,No,4.0
529,22,3,13,537,No,Yes,6.0,5.0,6.0,5.0,6.0,NA,5.0,4.0,No,4.0
529,22,3,18,538,No,No,6.0,7.0,7.0,5.0,5.0,NA,7.0,5.0,Yes,4.0
529,22,3,22,539,No,No,5.0,6.0,7.0,6.0,5.0,NA,6.0,4.0,No,4.0
529,22,3,15,540,No,No,4.0,7.0,5.0,5.0,5.0,NA,5.0,4.0,No,4.0
529,22,3,3,541,No,Yes,5.0,7.0,6.0,6.0,5.0,8.0,7.0,7.0,No,4.0
529,22,3,20,542,No,No,5.0,5.0,5.0,4.0,NA,NA,5.0,4.0,No,4.0
529,22,3,14,543,No,Yes,5.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,No,4.0
529,22,3,21,544,No,Yes,4.0,6.0,5.0,5.0,5.0,NA,6.0,5.0,Yes,4.0
529,22,3,7,545,No,No,6.0,6.0,5.0,5.0,NA,NA,5.0,4.0,No,4.0
529,22,3,4,546,No,No,6.0,6.0,7.0,5.0,5.0,NA,6.0,5.0,No,4.0
529,22,3,10,547,No,Yes,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,No,4.0
529,22,3,17,548,No,Yes,6.0,7.0,7.0,5.0,5.0,5.0,7.0,4.0,No,4.0
529,22,3,19,549,No,No,4.0,5.0,5.0,4.0,NA,NA,4.0,4.0,No,4.0
529,22,3,6,550,No,No,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,No,4.0
529,22,3,5,551,No,Yes,5.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,No,4.0
529,22,3,16,552,No,Yes,5.0,7.0,5.0,5.0,3.0,6.0,6.0,4.0,No,4.0
530,22,2,11,531,No,Yes,6.0,7.0,8.0,7.0,7.0,5.0,6.0,6.0,No,6.0
530,22,2,8,532,No,No,6.0,8.0,7.0,7.0,8.0,5.0,5.0,5.0,No,6.0
530,22,2,1,533,No,No,5.0,7.0,5.0,4.0,6.0,3.0,4.0,3.0,No,6.0
530,22,2,10,534,Yes,Yes,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,Yes,6.0
530,22,2,7,535,No,Yes,8.0,8.0,9.0,9.0,7.0,8.0,8.0,5.0,No,6.0
530,22,2,22,536,No,Yes,9.0,8.0,7.0,8.0,8.0,7.0,8.0,5.0,No,6.0
530,22,2,12,537,No,Yes,7.0,8.0,7.0,8.0,8.0,8.0,6.0,5.0,No,6.0
530,22,2,17,538,No,Yes,9.0,9.0,8.0,10.0,8.0,7.0,8.0,5.0,No,6.0
530,22,2,21,539,No,Yes,8.0,8.0,8.0,9.0,9.0,7.0,7.0,4.0,No,6.0
530,22,2,14,540,No,Yes,6.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,No,6.0
530,22,2,2,541,No,Yes,6.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,No,6.0
530,22,2,19,542,No,Yes,6.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,No,6.0
530,22,2,13,543,No,Yes,6.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,Yes,6.0
530,22,2,20,544,Yes,Yes,7.0,8.0,7.0,7.0,7.0,6.0,6.0,4.0,Yes,6.0
530,22,2,6,545,No,Yes,7.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,No,6.0
530,22,2,3,546,No,Yes,7.0,8.0,8.0,7.0,7.0,9.0,8.0,6.0,No,6.0
530,22,2,9,547,No,No,7.0,8.0,6.0,6.0,7.0,5.0,6.0,5.0,No,6.0
530,22,2,16,548,No,No,7.0,7.0,8.0,6.0,7.0,5.0,7.0,5.0,No,6.0
530,22,2,18,549,No,Yes,7.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,No,6.0
530,22,2,5,550,No,No,6.0,8.0,8.0,8.0,7.0,6.0,5.0,3.0,No,6.0
530,22,2,4,551,No,No,6.0,8.0,7.0,6.0,6.0,6.0,5.0,4.0,No,6.0
530,22,2,15,552,No,Yes,8.0,8.0,7.0,7.0,7.0,7.0,8.0,5.0,No,6.0
531,22,21,8,509,No,Yes,7.0,10.0,10.0,10.0,10.0,8.0,7.0,5.0,No,2.0
531,22,12,21,510,No,No,10.0,5.0,5.0,5.0,7.0,8.0,1.0,0.0,No,2.0
531,22,15,2,511,No,No,5.0,10.0,10.0,8.0,10.0,5.0,5.0,1.0,No,2.0
531,22,7,16,512,No,No,10.0,8.0,5.0,3.0,10.0,1.0,3.0,1.0,No,2.0
531,22,22,9,513,No,No,10.0,8.0,10.0,5.0,10.0,1.0,3.0,1.0,No,2.0
531,22,16,3,514,No,No,5.0,10.0,10.0,8.0,10.0,5.0,5.0,1.0,No,2.0
531,22,10,19,515,No,No,7.0,10.0,10.0,5.0,5.0,4.0,5.0,1.0,No,2.0
531,22,18,5,516,No,Yes,10.0,8.0,10.0,10.0,10.0,5.0,5.0,3.0,No,2.0
531,22,1,10,517,No,No,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,No,2.0
531,22,6,15,518,No,No,5.0,10.0,10.0,5.0,10.0,1.0,5.0,1.0,No,2.0
531,22,20,7,519,No,No,5.0,8.0,8.0,3.0,8.0,1.0,4.0,1.0,No,2.0
531,22,9,18,520,No,Yes,5.0,10.0,10.0,5.0,10.0,5.0,5.0,1.0,No,2.0
531,22,8,17,521,No,No,5.0,10.0,10.0,5.0,5.0,1.0,3.0,1.0,No,2.0
531,22,4,13,522,No,No,5.0,5.0,5.0,1.0,10.0,1.0,1.0,1.0,No,2.0
531,22,5,14,523,No,No,5.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,No,2.0
531,22,11,20,524,Yes,Yes,5.0,10.0,10.0,10.0,10.0,3.0,4.0,1.0,No,2.0
531,22,17,4,525,No,No,5.0,10.0,8.0,5.0,5.0,5.0,3.0,1.0,No,2.0
531,22,14,1,526,No,No,5.0,10.0,10.0,10.0,10.0,5.0,5.0,1.0,No,2.0
531,22,13,22,527,No,No,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,No,2.0
531,22,19,6,528,No,No,5.0,10.0,10.0,5.0,5.0,1.0,3.0,1.0,No,2.0
531,22,3,12,529,No,No,5.0,10.0,10.0,5.0,10.0,8.0,3.0,3.0,No,2.0
531,22,2,11,530,No,No,5.0,10.0,10.0,5.0,5.0,1.0,3.0,3.0,No,2.0
532,22,21,5,509,No,Yes,6.0,7.0,8.0,6.0,8.0,8.0,8.0,5.0,No,2.0
532,22,12,18,510,No,No,6.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,No,2.0
532,22,15,21,511,No,No,7.0,6.0,7.0,6.0,5.0,8.0,7.0,5.0,No,2.0
532,22,7,13,512,No,No,7.0,7.0,7.0,6.0,5.0,4.0,5.0,5.0,No,2.0
532,22,22,6,513,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0
532,22,16,22,514,No,Yes,6.0,8.0,8.0,8.0,5.0,6.0,7.0,6.0,No,2.0
532,22,10,16,515,No,No,6.0,6.0,5.0,6.0,4.0,2.0,5.0,5.0,No,2.0
532,22,18,2,516,No,No,7.0,4.0,7.0,3.0,5.0,3.0,4.0,1.0,No,2.0
532,22,1,7,517,No,No,8.0,8.0,7.0,8.0,8.0,5.0,8.0,5.0,No,2.0
532,22,6,12,518,No,Yes,8.0,8.0,7.0,7.0,7.0,5.0,7.0,5.0,No,2.0
532,22,20,4,519,No,Yes,7.0,8.0,7.0,7.0,8.0,9.0,8.0,5.0,No,2.0
532,22,9,15,520,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,No,2.0
532,22,8,14,521,No,Yes,7.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,No,2.0
532,22,4,10,522,No,Yes,8.0,8.0,8.0,7.0,8.0,5.0,7.0,5.0,No,2.0
532,22,5,11,523,Yes,Yes,6.0,8.0,9.0,7.0,8.0,9.0,8.0,5.0,No,2.0
532,22,11,17,524,Yes,Yes,7.0,9.0,8.0,8.0,6.0,5.0,8.0,5.0,No,2.0
532,22,17,1,525,No,No,6.0,7.0,6.0,7.0,NA,5.0,6.0,2.0,No,2.0
532,22,14,20,526,No,Yes,6.0,7.0,8.0,7.0,6.0,5.0,7.0,5.0,No,2.0
532,22,13,19,527,No,Yes,7.0,6.0,7.0,6.0,5.0,5.0,7.0,5.0,No,2.0
532,22,19,3,528,No,Yes,4.0,7.0,7.0,7.0,6.0,6.0,7.0,3.0,No,2.0
532,22,3,9,529,Yes,Yes,6.0,8.0,9.0,8.0,8.0,8.0,8.0,6.0,No,2.0
532,22,2,8,530,No,Yes,7.0,8.0,8.0,7.0,8.0,9.0,7.0,6.0,No,2.0
533,22,21,20,509,No,No,6.0,NA,7.0,5.0,5.0,6.0,5.0,5.0,No,3.0
533,22,12,11,510,Yes,Yes,9.0,9.0,10.0,9.0,9.0,7.0,10.0,10.0,Yes,3.0
533,22,15,14,511,No,No,6.0,8.0,8.0,5.0,NA,5.0,6.0,5.0,No,3.0
533,22,7,6,512,No,Yes,8.0,7.0,8.0,8.0,NA,NA,7.0,6.0,No,3.0
533,22,22,21,513,Yes,Yes,7.0,8.0,8.0,8.0,6.0,5.0,7.0,7.0,No,3.0
533,22,16,15,514,No,No,5.0,7.0,7.0,6.0,9.0,3.0,5.0,5.0,No,3.0
533,22,10,9,515,No,No,7.0,7.0,6.0,6.0,NA,4.0,6.0,5.0,No,3.0
533,22,18,17,516,No,No,7.0,8.0,5.0,5.0,NA,NA,3.0,2.0,No,3.0
533,22,1,22,517,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0
533,22,6,5,518,No,Yes,8.0,8.0,7.0,7.0,NA,4.0,8.0,7.0,No,3.0
533,22,20,19,519,No,Yes,8.0,7.0,8.0,8.0,NA,NA,7.0,6.0,No,3.0
533,22,9,8,520,No,No,7.0,7.0,7.0,6.0,7.0,NA,7.0,5.0,No,3.0
533,22,8,7,521,No,No,7.0,7.0,7.0,6.0,NA,NA,7.0,5.0,No,3.0
533,22,4,3,522,No,No,6.0,9.0,9.0,8.0,10.0,4.0,7.0,4.0,No,3.0
533,22,5,4,523,No,No,5.0,8.0,7.0,5.0,NA,NA,6.0,7.0,No,3.0
533,22,11,10,524,No,No,8.0,NA,8.0,8.0,NA,7.0,8.0,7.0,No,3.0
533,22,17,16,525,No,No,6.0,NA,5.0,5.0,NA,4.0,5.0,5.0,No,3.0
533,22,14,13,526,No,No,5.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,No,3.0
533,22,13,12,527,No,No,6.0,8.0,8.0,7.0,7.0,4.0,6.0,5.0,No,3.0
533,22,19,18,528,No,No,6.0,8.0,7.0,8.0,NA,NA,7.0,5.0,No,3.0
533,22,3,2,529,No,No,4.0,10.0,9.0,7.0,6.0,4.0,7.0,6.0,No,3.0
533,22,2,1,530,No,No,4.0,10.0,9.0,5.0,NA,2.0,7.0,NA,No,3.0
534,22,21,7,509,No,Yes,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,No,3.4
534,22,12,20,510,No,Yes,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,No,3.4
534,22,15,1,511,Yes,Yes,8.0,9.0,8.0,8.0,9.0,7.0,8.0,7.0,Yes,3.4
534,22,7,15,512,No,Yes,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,No,3.4
534,22,22,8,513,No,Yes,8.0,8.0,9.0,8.0,8.0,8.0,8.0,6.0,No,3.4
534,22,16,2,514,No,Yes,7.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,No,3.4
534,22,10,18,515,No,Yes,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,No,3.4
534,22,18,4,516,No,Yes,7.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,No,3.4
534,22,1,9,517,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,No,3.4
534,22,6,14,518,No,Yes,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,No,3.4
534,22,20,6,519,No,Yes,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,No,3.4
534,22,9,17,520,No,Yes,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,No,3.4
534,22,8,16,521,Yes,Yes,9.0,9.0,8.0,9.0,9.0,9.0,7.0,8.0,No,3.4
534,22,4,12,522,No,Yes,7.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,NA,3.4
534,22,5,13,523,No,No,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,No,3.4
534,22,11,19,524,Yes,Yes,9.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,No,3.4
534,22,17,3,525,No,No,5.0,5.0,7.0,5.0,5.0,4.0,5.0,3.0,No,3.4
534,22,14,22,526,Yes,Yes,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,No,3.4
534,22,13,21,527,No,No,5.0,6.0,5.0,7.0,5.0,6.0,6.0,7.0,No,3.4
534,22,19,5,528,No,Yes,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,No,3.4
534,22,3,11,529,Yes,Yes,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,3.4
534,22,2,10,530,Yes,Yes,6.0,6.0,6.0,7.0,5.0,7.0,8.0,7.0,No,3.4
535,22,21,4,509,Yes,Yes,6.0,8.0,8.0,6.0,7.0,6.0,7.0,5.0,No,8.0
535,22,12,17,510,No,Yes,8.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,No,8.0
535,22,15,20,511,Yes,Yes,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,No,8.0
535,22,7,12,512,No,Yes,8.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,No,8.0
535,22,22,5,513,Yes,Yes,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,No,8.0
535,22,16,21,514,No,No,6.0,8.0,7.0,6.0,9.0,6.0,6.0,6.0,No,8.0
535,22,10,15,515,Yes,Yes,9.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,No,8.0
535,22,18,1,516,Yes,Yes,9.0,7.0,9.0,8.0,8.0,6.0,10.0,10.0,Yes,8.0
535,22,1,6,517,No,Yes,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,No,8.0
535,22,6,11,518,Yes,Yes,8.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,No,8.0
535,22,20,3,519,No,Yes,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,No,8.0
535,22,9,14,520,No,No,5.0,6.0,7.0,5.0,8.0,5.0,5.0,5.0,No,8.0
535,22,8,13,521,Yes,Yes,6.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,No,8.0
535,22,4,9,522,No,Yes,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,No,8.0
535,22,5,10,523,No,No,6.0,5.0,6.0,7.0,6.0,4.0,5.0,3.0,No,8.0
535,22,11,16,524,Yes,Yes,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,No,8.0
535,22,17,22,525,No,No,6.0,8.0,6.0,7.0,6.0,6.0,6.0,5.0,No,8.0
535,22,14,19,526,No,No,5.0,7.0,5.0,7.0,6.0,5.0,5.0,3.0,No,8.0
535,22,13,18,527,No,No,5.0,7.0,6.0,6.0,7.0,4.0,5.0,3.0,No,8.0
535,22,19,2,528,No,No,6.0,8.0,7.0,6.0,8.0,5.0,6.0,4.0,No,8.0
535,22,3,8,529,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0
535,22,2,7,530,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0
536,22,21,19,509,No,No,6.0,7.0,6.0,4.0,8.0,3.0,6.0,4.0,No,3.0
536,22,12,10,510,Yes,Yes,10.0,8.0,9.0,9.0,9.0,9.0,9.0,5.0,No,3.0
536,22,15,13,511,No,No,9.0,7.0,8.0,4.0,8.0,3.0,4.0,3.0,No,3.0
536,22,7,5,512,No,No,9.0,5.0,7.0,4.0,6.0,3.0,6.0,2.0,No,3.0
536,22,22,20,513,No,No,8.0,3.0,6.0,7.0,6.0,3.0,4.0,2.0,No,3.0
536,22,16,14,514,No,No,2.0,5.0,4.0,1.0,4.0,2.0,1.0,3.0,No,3.0
536,22,10,8,515,No,No,8.0,6.0,6.0,8.0,7.0,3.0,5.0,3.0,No,3.0
536,22,18,16,516,Yes,Yes,10.0,8.0,9.0,9.0,9.0,7.0,9.0,6.0,No,3.0
536,22,1,21,517,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0
536,22,6,4,518,No,No,8.0,7.0,7.0,7.0,6.0,4.0,6.0,4.0,No,3.0
536,22,20,18,519,No,No,8.0,7.0,9.0,6.0,4.0,3.0,3.0,4.0,No,3.0
536,22,9,7,520,No,No,4.0,8.0,7.0,5.0,6.0,6.0,2.0,2.0,No,3.0
536,22,8,6,521,No,No,7.0,8.0,8.0,7.0,8.0,4.0,6.0,4.0,No,3.0
536,22,4,2,522,No,No,7.0,8.0,9.0,7.0,8.0,5.0,7.0,6.0,No,3.0
536,22,5,3,523,No,No,4.0,8.0,7.0,6.0,6.0,3.0,3.0,5.0,No,3.0
536,22,11,9,524,Yes,Yes,8.0,8.0,9.0,9.0,8.0,7.0,8.0,6.0,No,3.0
536,22,17,15,525,No,No,5.0,8.0,6.0,6.0,7.0,3.0,3.0,4.0,No,3.0
536,22,14,12,526,No,No,4.0,8.0,4.0,5.0,5.0,3.0,2.0,4.0,No,3.0
536,22,13,11,527,No,No,7.0,7.0,8.0,4.0,7.0,7.0,5.0,3.0,No,3.0
536,22,19,17,528,No,No,6.0,8.0,7.0,6.0,7.0,4.0,7.0,3.0,No,3.0
536,22,3,1,529,No,No,6.0,9.0,9.0,6.0,8.0,7.0,3.0,6.0,No,3.0
536,22,2,22,530,No,No,4.0,9.0,8.0,4.0,8.0,4.0,2.0,4.0,No,3.0
537,22,21,9,509,Yes,Yes,7.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0,NA,2.0
537,22,12,22,510,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0
537,22,15,3,511,No,No,5.0,7.0,8.0,4.0,6.0,6.0,5.0,1.0,No,2.0
537,22,7,17,512,No,No,9.0,8.0,9.0,8.0,8.0,7.0,8.0,4.0,No,2.0
537,22,22,10,513,Yes,Yes,8.0,8.0,8.0,8.0,8.0,6.0,7.0,5.0,NA,2.0
537,22,16,4,514,No,No,6.0,8.0,7.0,4.0,5.0,5.0,7.0,1.0,No,2.0
537,22,10,20,515,No,No,6.0,8.0,9.0,8.0,NA,5.0,8.0,3.0,NA,2.0
537,22,18,6,516,No,No,8.0,8.0,8.0,6.0,6.0,4.0,7.0,6.0,No,2.0
537,22,1,11,517,No,No,7.0,8.0,7.0,8.0,7.0,6.0,6.0,1.0,No,2.0
537,22,6,16,518,No,No,8.0,8.0,8.0,8.0,5.0,7.0,8.0,3.0,No,2.0
537,22,20,8,519,No,Yes,7.0,9.0,8.0,8.0,6.0,6.0,8.0,3.0,No,2.0
537,22,9,19,520,No,No,6.0,8.0,8.0,NA,NA,NA,NA,NA,NA,2.0
537,22,8,18,521,No,No,6.0,7.0,7.0,8.0,6.0,6.0,7.0,4.0,No,2.0
537,22,4,14,522,No,No,7.0,9.0,9.0,8.0,9.0,8.0,8.0,5.0,No,2.0
537,22,5,15,523,No,No,4.0,8.0,8.0,4.0,5.0,7.0,4.0,7.0,No,2.0
537,22,11,21,524,No,No,7.0,9.0,9.0,9.0,9.0,5.0,8.0,6.0,No,2.0
537,22,17,5,525,No,No,5.0,8.0,7.0,8.0,5.0,4.0,7.0,1.0,No,2.0
537,22,14,2,526,No,No,6.0,8.0,7.0,8.0,4.0,2.0,7.0,1.0,No,2.0
537,22,13,1,527,No,No,5.0,7.0,7.0,7.0,4.0,2.0,6.0,1.0,No,2.0
537,22,19,7,528,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0
537,22,3,13,529,No,No,4.0,8.0,8.0,4.0,5.0,2.0,4.0,4.0,No,2.0
537,22,2,12,530,No,No,4.0,7.0,6.0,4.0,4.0,2.0,5.0,4.0,No,2.0
538,22,21,14,509,Yes,Yes,7.0,7.0,9.0,8.0,7.0,8.0,8.0,10.0,No,4.0
538,22,12,5,510,Yes,Yes,8.0,5.0,5.0,8.0,6.0,5.0,6.0,5.0,No,4.0
538,22,15,8,511,No,No,5.0,7.0,7.0,5.0,6.0,3.0,5.0,3.0,No,4.0
538,22,7,22,512,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
538,22,22,15,513,No,Yes,8.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,No,4.0
538,22,16,9,514,No,No,3.0,7.0,6.0,7.0,5.0,5.0,6.0,7.0,No,4.0
538,22,10,3,515,No,No,5.0,4.0,7.0,4.0,7.0,4.0,4.0,3.0,No,4.0
538,22,18,11,516,No,No,6.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,No,4.0
538,22,1,16,517,No,No,3.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,No,4.0
538,22,6,21,518,No,No,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,No,4.0
538,22,20,13,519,No,Yes,5.0,5.0,5.0,5.0,5.0,5.0,6.0,10.0,No,4.0
538,22,9,2,520,No,No,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,No,4.0
538,22,8,1,521,Yes,Yes,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,No,4.0
538,22,4,19,522,No,No,6.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,No,4.0
538,22,5,20,523,No,No,4.0,6.0,5.0,6.0,5.0,5.0,6.0,9.0,No,4.0
538,22,11,4,524,Yes,Yes,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,No,4.0
538,22,17,10,525,No,No,3.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,No,4.0
538,22,14,7,526,No,No,3.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,No,4.0
538,22,13,6,527,No,No,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,No,4.0
538,22,19,12,528,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0
538,22,3,18,529,No,No,3.0,8.0,6.0,5.0,5.0,4.0,6.0,2.0,Yes,4.0
538,22,2,17,530,No,No,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,No,4.0
539,22,21,18,509,No,No,1.0,6.0,5.0,5.0,4.0,3.0,5.0,0.0,No,6.0
539,22,12,9,510,No,Yes,8.0,6.0,6.0,5.0,4.0,7.0,7.0,5.0,No,6.0
539,22,15,12,511,No,No,4.0,8.0,10.0,4.0,10.0,3.0,7.0,4.0,No,6.0
539,22,7,4,512,No,Yes,8.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,No,6.0
